context_id,product_id,representation,protocol,candidate_quantity,training_percentile,raw_probability,sigmoid_probability,isotonic_probability,valid_support
16269,100483XUZ09C,Q2,B,100.0,25,0.14265531379991922,0.11615852736731216,0.15868794326241134,True
16269,100483XUZ09C,Q2,B,448.5,50,0.14265531379991922,0.11615852736731216,0.15868794326241134,True
16269,100483XUZ09C,Q2,B,5000.0,75,0.15270317547890705,0.12219222889889764,0.15868794326241134,True
16269,100483XUZ09C,Q2,B,38724.400000000074,90,0.15270317547890705,0.12219222889889764,0.15868794326241134,True
11036,100483XUZ09C,Q2,B,43.1,10,0.10784857491270715,0.09722271947644257,0.11627906976744186,True
11036,100483XUZ09C,Q2,B,100.0,25,0.10784857491270715,0.09722271947644257,0.11627906976744186,True
11036,100483XUZ09C,Q2,B,448.5,50,0.10784857491270715,0.09722271947644257,0.11627906976744186,True
11036,100483XUZ09C,Q2,B,5000.0,75,0.12321992121268242,0.105220136052795,0.12044817927170871,True
11036,100483XUZ09C,Q2,B,38724.400000000074,90,0.12321992121268242,0.105220136052795,0.12044817927170871,True
25555,100483XUZ09C,Q2,B,43.1,10,0.1079343277659792,0.09726579186132656,0.11627906976744186,True
25555,100483XUZ09C,Q2,B,100.0,25,0.1079343277659792,0.09726579186132656,0.11627906976744186,True
25555,100483XUZ09C,Q2,B,448.5,50,0.1079343277659792,0.09726579186132656,0.11627906976744186,True
25555,100483XUZ09C,Q2,B,5000.0,75,0.12628733129843225,0.1068839751075484,0.12044817927170871,True
25555,100483XUZ09C,Q2,B,38724.400000000074,90,0.12628733129843225,0.1068839751075484,0.12044817927170871,True
13014,100483XUZ09C,Q2,B,43.1,10,0.13632926496897846,0.1124938546430278,0.125,True
13014,100483XUZ09C,Q2,B,100.0,25,0.13632926496897846,0.1124938546430278,0.125,True
13014,100483XUZ09C,Q2,B,448.5,50,0.13632926496897846,0.1124938546430278,0.125,True
13014,100483XUZ09C,Q2,B,5000.0,75,0.17017299340326855,0.13332466627337647,0.15868794326241134,True
13014,100483XUZ09C,Q2,B,38724.400000000074,90,0.17017299340326855,0.13332466627337647,0.15868794326241134,True
9724,100483XUZ09C,Q2,B,43.1,10,0.0949577523417878,0.09093866042176087,0.06351351351351352,True
9724,100483XUZ09C,Q2,B,100.0,25,0.0949577523417878,0.09093866042176087,0.06351351351351352,True
9724,100483XUZ09C,Q2,B,448.5,50,0.0949577523417878,0.09093866042176087,0.06351351351351352,True
9724,100483XUZ09C,Q2,B,5000.0,75,0.11192718297477273,0.09929027860924697,0.11627906976744186,True
9724,100483XUZ09C,Q2,B,38724.400000000074,90,0.11192718297477273,0.09929027860924697,0.11627906976744186,True
11741,100483XUZ09C,Q2,B,43.1,10,0.0984492913047496,0.09260369700269755,0.07272727272727272,True
11741,100483XUZ09C,Q2,B,100.0,25,0.0984492913047496,0.09260369700269755,0.07272727272727272,True
11741,100483XUZ09C,Q2,B,448.5,50,0.0984492913047496,0.09260369700269755,0.07272727272727272,True
11741,100483XUZ09C,Q2,B,5000.0,75,0.1203278558864058,0.10367238309473191,0.12044817927170871,True
11741,100483XUZ09C,Q2,B,38724.400000000074,90,0.1203278558864058,0.10367238309473191,0.12044817927170871,True
14511,100483XUZ09C,Q2,B,43.1,10,0.09766184932254549,0.09222580919509935,0.07272727272727272,True
14511,100483XUZ09C,Q2,B,100.0,25,0.09766184932254549,0.09222580919509935,0.07272727272727272,True
14511,100483XUZ09C,Q2,B,448.5,50,0.09766184932254549,0.09222580919509935,0.07272727272727272,True
14511,100483XUZ09C,Q2,B,5000.0,75,0.11938859305575276,0.10317406338471864,0.12044817927170871,True
14511,100483XUZ09C,Q2,B,38724.400000000074,90,0.11938859305575276,0.10317406338471864,0.12044817927170871,True
28395,100483XUZ09C,Q2,B,43.1,10,0.14072733558171296,0.11503079943354143,0.125,True
28395,100483XUZ09C,Q2,B,100.0,25,0.14072733558171296,0.11503079943354143,0.125,True
28395,100483XUZ09C,Q2,B,448.5,50,0.14072733558171296,0.11503079943354143,0.125,True
28395,100483XUZ09C,Q2,B,5000.0,75,0.15087197958272927,0.1210728573607009,0.15868794326241134,True
28395,100483XUZ09C,Q2,B,38724.400000000074,90,0.15087197958272927,0.1210728573607009,0.15868794326241134,True
9886,100483XUZ09C,Q2,B,43.1,10,0.1438788443324861,0.1168791753851878,0.15868794326241134,True
9886,100483XUZ09C,Q2,B,100.0,25,0.1438788443324861,0.1168791753851878,0.15868794326241134,True
9886,100483XUZ09C,Q2,B,448.5,50,0.1438788443324861,0.1168791753851878,0.15868794326241134,True
9886,100483XUZ09C,Q2,B,5000.0,75,0.17442648725525656,0.13616193290129733,0.15868794326241134,True
9886,100483XUZ09C,Q2,B,38724.400000000074,90,0.17442648725525656,0.13616193290129733,0.15868794326241134,True
23693,100483XUZ09C,Q2,B,43.1,10,0.08226566274300831,0.08511102129352069,0.06351351351351352,True
23693,100483XUZ09C,Q2,B,100.0,25,0.08226566274300831,0.08511102129352069,0.06351351351351352,True
23693,100483XUZ09C,Q2,B,448.5,50,0.08226566274300831,0.08511102129352069,0.06351351351351352,True
23693,100483XUZ09C,Q2,B,5000.0,75,0.0888475695912431,0.08808959961755396,0.06351351351351352,True
23693,100483XUZ09C,Q2,B,38724.400000000074,90,0.0888475695912431,0.08808959961755396,0.06351351351351352,True
28383,100483XUZ09C,Q2,B,43.1,10,0.14072733558171296,0.11503079943354143,0.125,True
28383,100483XUZ09C,Q2,B,100.0,25,0.14072733558171296,0.11503079943354143,0.125,True
28383,100483XUZ09C,Q2,B,448.5,50,0.14072733558171296,0.11503079943354143,0.125,True
28383,100483XUZ09C,Q2,B,5000.0,75,0.15087197958272927,0.1210728573607009,0.15868794326241134,True
28383,100483XUZ09C,Q2,B,38724.400000000074,90,0.15087197958272927,0.1210728573607009,0.15868794326241134,True
28343,100483XUZ09C,Q2,B,43.1,10,0.14072733558171296,0.11503079943354143,0.125,True
28343,100483XUZ09C,Q2,B,100.0,25,0.14072733558171296,0.11503079943354143,0.125,True
28343,100483XUZ09C,Q2,B,448.5,50,0.14072733558171296,0.11503079943354143,0.125,True
28343,100483XUZ09C,Q2,B,5000.0,75,0.15087197958272927,0.1210728573607009,0.15868794326241134,True
28343,100483XUZ09C,Q2,B,38724.400000000074,90,0.15087197958272927,0.1210728573607009,0.15868794326241134,True
17423,100483XUZ09C,Q2,B,43.1,10,0.0984492913047496,0.09260369700269755,0.07272727272727272,True
17423,100483XUZ09C,Q2,B,100.0,25,0.0984492913047496,0.09260369700269755,0.07272727272727272,True
17423,100483XUZ09C,Q2,B,448.5,50,0.0984492913047496,0.09260369700269755,0.07272727272727272,True
17423,100483XUZ09C,Q2,B,5000.0,75,0.1203278558864058,0.10367238309473191,0.12044817927170871,True
17423,100483XUZ09C,Q2,B,38724.400000000074,90,0.1203278558864058,0.10367238309473191,0.12044817927170871,True
16393,100483XUZ09C,Q2,B,43.1,10,0.10648436109461097,0.09653978106404638,0.11627906976744186,True
16393,100483XUZ09C,Q2,B,100.0,25,0.10648436109461097,0.09653978106404638,0.11627906976744186,True
16393,100483XUZ09C,Q2,B,448.5,50,0.10648436109461097,0.09653978106404638,0.11627906976744186,True
16393,100483XUZ09C,Q2,B,5000.0,75,0.13132047274977676,0.10966426434431886,0.12044817927170871,True
16393,100483XUZ09C,Q2,B,38724.400000000074,90,0.13132047274977676,0.10966426434431886,0.12044817927170871,True
26492,100483XUZ09C,Q2,B,43.1,10,0.10532315077436745,0.09596184716901895,0.09055118110236221,True
26492,100483XUZ09C,Q2,B,100.0,25,0.10532315077436745,0.09596184716901895,0.09055118110236221,True
26492,100483XUZ09C,Q2,B,448.5,50,0.10532315077436745,0.09596184716901895,0.09055118110236221,True
26492,100483XUZ09C,Q2,B,5000.0,75,0.12329351931500394,0.10525978850075195,0.12044817927170871,True
26492,100483XUZ09C,Q2,B,38724.400000000074,90,0.12329351931500394,0.10525978850075195,0.12044817927170871,True
15771,100483XUZ09C,Q2,B,43.1,10,0.09628317991006671,0.09156753076646748,0.07272727272727272,True
15771,100483XUZ09C,Q2,B,100.0,25,0.09628317991006671,0.09156753076646748,0.07272727272727272,True
15771,100483XUZ09C,Q2,B,448.5,50,0.09628317991006671,0.09156753076646748,0.07272727272727272,True
15771,100483XUZ09C,Q2,B,5000.0,75,0.1177432340870175,0.1023062368957446,0.12044817927170871,True
15771,100483XUZ09C,Q2,B,38724.400000000074,90,0.1177432340870175,0.1023062368957446,0.12044817927170871,True
25535,100483XUZ09C,Q2,B,43.1,10,0.1079343277659792,0.09726579186132656,0.11627906976744186,True
25535,100483XUZ09C,Q2,B,100.0,25,0.1079343277659792,0.09726579186132656,0.11627906976744186,True
25535,100483XUZ09C,Q2,B,448.5,50,0.1079343277659792,0.09726579186132656,0.11627906976744186,True
