product_id,representation,protocol,candidate_quantity,training_percentile,raw_mean,raw_median,raw_p10,raw_p25,raw_p75,raw_p90
100074AAA08U,Q2,A,888.25,25,0.23013947253170494,0.12202869077500629,0.07564793441391868,0.11136546101693917,0.17247256084336887,0.8172275693243264
100074AAA08U,Q2,A,1704.0,50,0.22891164998786195,0.12092809590120018,0.07437932366403587,0.11034895173628537,0.17100561955504678,0.8186493963994249
100074AAA08U,Q2,A,3361.25,75,0.23400210600956362,0.12446808589714015,0.07564701126620808,0.11094173788241352,0.17186130288667945,0.8319721724583241
100074AAA08U,Q2,A,6925.5,90,0.23988178456795126,0.1295641889640347,0.08026623752968844,0.11555712564038602,0.1785022181187469,0.8382335024852537
100074AAA08U,Q2,B,403.0,10,0.20612486384361214,0.12077950737947489,0.06500193515736215,0.07882895423959553,0.1311272711221593,0.8159613556228057
100074AAA08U,Q2,B,888.25,25,0.20612486384361214,0.12077950737947489,0.06500193515736215,0.07882895423959553,0.1311272711221593,0.8159613556228057
100074AAA08U,Q2,B,1704.0,50,0.20612486384361214,0.12077950737947489,0.06500193515736215,0.07882895423959553,0.1311272711221593,0.8159613556228057
100074AAA08U,Q2,B,3361.25,75,0.20925572952205485,0.12340109560938793,0.06689524054879316,0.08169735200346057,0.13552586740420047,0.8197755846959957
100074AAA08U,Q2,B,6925.5,90,0.21028489887973464,0.1099335951066657,0.06875004300386593,0.08472977498187514,0.13826287697091033,0.8269403451525351
100074AAA08U,Q4,A,403.0,10,0.22886023237936104,0.11428948035423483,0.06878623356483417,0.09918076765032685,0.1896151340512116,0.8355593977178967
100074AAA08U,Q4,A,888.25,25,0.22786218187456952,0.10964860530752482,0.06894149569351828,0.10108352560375519,0.18359785652115196,0.8393527928787264
100074AAA08U,Q4,A,1704.0,50,0.2302255756236689,0.1132732984468353,0.06921982201387192,0.10640585259092804,0.19192949224733818,0.8511981245499622
100074AAA08U,Q4,A,3361.25,75,0.232801172513582,0.12689402922409065,0.06711914671092475,0.10061964530676044,0.21273921232922133,0.8526498942524317
100074AAA08U,Q4,A,6925.5,90,0.23721965200579792,0.13215191664103815,0.06696569159200526,0.1038469770323087,0.22200126344895302,0.8596715381874375
100074AAA08U,Q4,B,403.0,10,0.20805604457406043,0.1278558627065185,0.03578553119977654,0.0623291172162152,0.15949515953577,0.86898355079022
100074AAA08U,Q4,B,888.25,25,0.20760711136077525,0.13258984279932817,0.03759889337676681,0.0653962984874532,0.14760524473011796,0.8662992937531024
100074AAA08U,Q4,B,1704.0,50,0.20774239389347246,0.13454052582118337,0.03921687187740763,0.061353573823456124,0.1537276378551825,0.8582095669583067
100074AAA08U,Q4,B,3361.25,75,0.2108618589653975,0.13994997517865942,0.040896106358213696,0.06348238707981849,0.1624194459837419,0.856030102263359
